order_line_id,order_id,order_date,order_status,customer_id,fullname,state,product_id,product_name,category,price,quantity,campaign_id,channel,budget
10774-9YDT40-3,10774-9YDT40,2018-10-09,Delivered,10774,Gaylord Heyfield,WI,160,T-Shirt,Clothing,19.25,1.0,10070,POS displays,5200
10774-9YDT40-4,10774-9YDT40,2018-10-09,Delivered,10774,Gaylord Heyfield,WI,320,ChalkTalk,Home,78.62,1.0,10070,POS displays,5200
10774-9YDT40-5,10774-9YDT40,2018-10-09,Delivered,10774,Gaylord Heyfield,WI,120,Polo Shirt,Clothing,45.07,1.0,10070,POS displays,5200
10774-9YDT40-6,10774-9YDT40,2018-10-09,Delivered,10774,Gaylord Heyfield,WI,130,Slacks,Clothing,38.9,1.0,10070,POS displays,5200
10336-6BXO28-1,10336-6BXO28,2016-07-15,Delivered,10336,Brittne Mc Ilwrick,IA,150,Skirt,Clothing,25.35,1.0,,,
10585-2RPM73-1,10585-2RPM73,2018-09-19,Delivered,10585,Roslyn Peto,MI,160,T-Shirt,Clothing,19.06,1.0,,,
10585-2RPM73-2,10585-2RPM73,2018-09-19,Delivered,10585,Roslyn Peto,MI,140,Shorts,Clothing,25.44,1.0,,,
10585-2RPM73-3,10585-2RPM73,2018-09-19,Delivered,10585,Roslyn Peto,MI,120,Polo Shirt,Clothing,44.63,1.0,,,
10238-1PRF04-1,10238-1PRF04,2016-03-19,Delivered,10238,Travus Rudgerd,WA,240,PortaCode,Electronics,27.29,1.0,,,
10238-1PRF04-2,10238-1PRF04,2016-03-19,Delivered,10238,Travus Rudgerd,WA,120,Polo Shirt,Clothing,28.97,1.0,,,
10238-1PRF04-3,10238-1PRF04,2016-03-19,Delivered,10238,Travus Rudgerd,WA,120,Polo Shirt,Clothing,40.48,1.0,,,
10147-3HUW54-1,10147-3HUW54,2019-03-06,Delivered,10147,Dayna Ledger,FL,160,T-Shirt,Clothing,20.83,1.0,,,
10873-5BYW21-1,10873-5BYW21,2015-01-06,Delivered,10873,Juliet Gault,CA,110,Pullover,Clothing,36.59,1.0,,,
10873-5BYW21-2,10873-5BYW21,2015-01-06,Delivered,10873,Juliet Gault,CA,160,T-Shirt,Clothing,17.81,1.0,,,
10572-1BZO83-1,10572-1BZO83,2017-09-23,Delivered,10572,Frannie Gauvin,TN,110,Pullover,Clothing,45.09,1.0,,,
10572-1BZO83-2,10572-1BZO83,2017-09-23,Delivered,10572,Frannie Gauvin,TN,210,Artego,Electronics,108.82,1.0,,,
10674-6CPF47-1,10674-6CPF47,2020-12-13,Delivered,10674,Fidelia Ivy,HI,130,Slacks,Clothing,43.74,1.0,,,
10674-6CPF47-2,10674-6CPF47,2020-12-13,Delivered,10674,Fidelia Ivy,HI,420,Elentrix,Outdoor,643.25,1.0,,,
10674-6CPF47-3,10674-6CPF47,2020-12-13,Delivered,10674,Fidelia Ivy,HI,140,Shorts,Clothing,32.36,1.0,,,
10674-6CPF47-4,10674-6CPF47,2020-12-13,Delivered,10674,Fidelia Ivy,HI,140,Shorts,Clothing,30.21,1.0,,,
10674-6CPF47-5,10674-6CPF47,2020-12-13,Delivered,10674,Fidelia Ivy,HI,120,Polo Shirt,Clothing,50.17,1.0,,,
10674-6CPF47-6,10674-6CPF47,2020-12-13,Delivered,10674,Fidelia Ivy,HI,130,Slacks,Clothing,45.88,1.0,,,
10674-6CPF47-7,10674-6CPF47,2020-12-13,Delivered,10674,Fidelia Ivy,HI,330,Optique,Home,127.36,1.0,,,
10762-2VYL86-1,10762-2VYL86,2020-04-02,Delivered,10762,Marcile Curnick,DC,130,Slacks,Clothing,47.6,1.0,,,
10332-0BYD90-1,10332-0BYD90,2016-12-21,Delivered,10332,Marian Wibrew,VA,220,Compglass,Electronics,63.39,1.0,10037,Twitter,800
10092-3ONH41-1,10092-3ONH41,2015-10-26,Returned,10092,Jasmina Kingswood,DC,120,Polo Shirt,Clothing,33.26,1.0,,,
10092-3ONH41-2,10092-3ONH41,2015-10-26,Returned,10092,Jasmina Kingswood,DC,210,Artego,Electronics,102.9,1.0,,,
10701-1SQC04-1,10701-1SQC04,2019-08-26,Returned,10701,Gibby Orviss,CA,150,Skirt,Clothing,27.4,1.0,,,
10701-1SQC04-2,10701-1SQC04,2019-08-26,Returned,10701,Gibby Orviss,CA,330,Optique,Home,128.88,1.0,,,
10701-1SQC04-3,10701-1SQC04,2019-08-26,Returned,10701,Gibby Orviss,CA,340,Peril,Home,13.62,1.0,,,
10701-1SQC04-4,10701-1SQC04,2019-08-26,Returned,10701,Gibby Orviss,CA,140,Shorts,Clothing,30.24,1.0,,,
10681-6TZT24-1,10681-6TZT24,2016-08-03,Delivered,10681,Jolynn Barstock,OH,340,Peril,Home,13.22,1.0,,,
10681-6TZT24-2,10681-6TZT24,2016-08-03,Delivered,10681,Jolynn Barstock,OH,120,Polo Shirt,Clothing,47.23,1.0,,,
10836-6SAF61-1,10836-6SAF61,2018-04-26,Delivered,10836,Jemima Hayesman,DC,340,Peril,Home,14.31,1.0,,,
10836-6SAF61-2,10836-6SAF61,2018-04-26,Delivered,10836,Jemima Hayesman,DC,110,Pullover,Clothing,58.81,1.0,,,
10380-2NJU11-1,10380-2NJU11,2017-11-15,Returned,10380,Thatch Klaves,FL,160,T-Shirt,Clothing,20.0,1.0,,,
10380-2NJU11-2,10380-2NJU11,2017-11-15,Returned,10380,Thatch Klaves,FL,130,Slacks,Clothing,40.38,1.0,,,
10380-2NJU11-3,10380-2NJU11,2017-11-15,Returned,10380,Thatch Klaves,FL,160,T-Shirt,Clothing,22.41,1.0,,,
10380-2NJU11-4,10380-2NJU11,2017-11-15,Returned,10380,Thatch Klaves,FL,120,Polo Shirt,Clothing,44.17,1.0,,,
10380-2NJU11-5,10380-2NJU11,2017-11-15,Returned,10380,Thatch Klaves,FL,330,Optique,Home,114.6,1.0,,,
10380-2NJU11-6,10380-2NJU11,2017-11-15,Returned,10380,Thatch Klaves,FL,120,Polo Shirt,Clothing,47.93,4.0,,,
10380-2NJU11-7,10380-2NJU11,2017-11-15,Returned,10380,Thatch Klaves,FL,140,Shorts,Clothing,28.49,1.0,,,
10187-5TAT62-1,10187-5TAT62,2015-05-20,Delivered,10187,Rodrigo Pelz,IA,340,Peril,Home,13.17,1.0,,,
10187-5TAT62-2,10187-5TAT62,2015-05-20,Delivered,10187,Rodrigo Pelz,IA,140,Shorts,Clothing,25.12,1.0,,,
10187-5TAT62-3,10187-5TAT62,2015-05-20,Delivered,10187,Rodrigo Pelz,IA,220,Compglass,Electronics,65.62,1.0,,,
10068-2FLN46-1,10068-2FLN46,2016-08-10,Delivered,10068,Samaria Popplewell,TN,410,Biolid,Outdoor,200.32,1.0,,,
10068-2FLN46-2,10068-2FLN46,2016-08-10,Delivered,10068,Samaria Popplewell,TN,120,Polo Shirt,Clothing,35.72,1.0,,,
10171-4SRE51-1,10171-4SRE51,2018-08-28,Delivered,10171,Aili Simla,CA,120,Polo Shirt,Clothing,30.63,1.0,,,
10055-3FCM06-1,10055-3FCM06,2017-12-10,Delivered,10055,Georgiana Winterscale,OH,230,Magnemo,Electronics,83.35,1.0,,,
10400-8EBS80-1,10400-8EBS80,2015-09-14,Delivered,10400,Sally Clymer,CA,330,Optique,Home,99.79,1.0,,,
10409-6TGE40-1,10409-6TGE40,2020-08-15,Delivered,10409,Raynard Kalvin,CA,130,Slacks,Clothing,39.88,1.0,,,
10409-6TGE40-2,10409-6TGE40,2020-08-15,Delivered,10409,Raynard Kalvin,CA,160,T-Shirt,Clothing,18.01,1.0,,,
10292-3VHO26-1,10292-3VHO26,2015-05-19,Delivered,10292,Lebbie Connew,DC,240,PortaCode,Electronics,23.36,1.0,,,
10280-8IWA90-1,10280-8IWA90,2020-06-04,Delivered,10280,Reinwald Kime,WA,120,Polo Shirt,Clothing,50.66,1.0,10100,Prizes/Exhibitions,7600
10057-0ZSA85-1,10057-0ZSA85,2016-10-21,Delivered,10057,Spencer Daveren,OH,140,Shorts,Clothing,24.6,1.0,,,
10192-4MUZ11-1,10192-4MUZ11,2015-04-19,Delivered,10192,Hube Dany,CA,160,T-Shirt,Clothing,17.3,3.0,10006,PPC,6900
10127-6BVN22-1,10127-6BVN22,2015-02-02,Returned,10127,Brucie Ickovits,TX,120,Polo Shirt,Clothing,41.2,1.0,,,
10127-6BVN22-2,10127-6BVN22,2015-02-02,Returned,10127,Brucie Ickovits,TX,340,Peril,Home,11.78,1.0,,,
10127-6BVN22-3,10127-6BVN22,2015-02-02,Returned,10127,Brucie Ickovits,TX,230,Magnemo,Electronics,93.71,1.0,,,
10865-7UPE18-1,10865-7UPE18,2020-03-21,Delivered,10865,Andra Lyosik,SC,320,ChalkTalk,Home,90.22,1.0,10096,Email Blast,2800
10960-0YBX23-1,10960-0YBX23,2018-12-13,Delivered,10960,Renate Wapol,MN,140,Shorts,Clothing,28.8,1.0,10073,Email Signature,1900
10031-0UHI21-1,10031-0UHI21,2018-07-12,Delivered,10031,Guillemette Challiner,TX,230,Magnemo,Electronics,92.07,1.0,,,
10043-4GCR88-1,10043-4GCR88,2018-06-17,Returned,10043,Fanya Dracksford,WI,140,Shorts,Clothing,26.56,4.0,,,
10229-9RFO32-1,10229-9RFO32,2019-12-20,Delivered,10229,Cami Priel,GA,220,Compglass,Electronics,65.73,1.0,,,
10229-9RFO32-2,10229-9RFO32,2019-12-20,Delivered,10229,Cami Priel,GA,150,Skirt,Clothing,24.25,1.0,,,
10229-9RFO32-3,10229-9RFO32,2019-12-20,Delivered,10229,Cami Priel,GA,210,Artego,Electronics,116.14,1.0,,,
10229-9RFO32-4,10229-9RFO32,2019-12-20,Delivered,10229,Cami Priel,GA,160,T-Shirt,Clothing,20.22,4.0,,,
10229-9RFO32-5,10229-9RFO32,2019-12-20,Delivered,10229,Cami Priel,GA,160,T-Shirt,Clothing,22.26,1.0,,,
10229-9RFO32-6,10229-9RFO32,2019-12-20,Delivered,10229,Cami Priel,GA,230,Magnemo,Electronics,89.98,2.0,,,
10117-0RSV22-1,10117-0RSV22,2019-10-19,Returned,10117,Cacilia Fernandez,TN,130,Slacks,Clothing,35.94,1.0,,,
10462-5LLX39-1,10462-5LLX39,2015-05-26,Delivered,10462,Klarika Digle,FL,160,T-Shirt,Clothing,17.98,1.0,,,
10453-6DAY09-1,10453-6DAY09,2015-04-07,Delivered,10453,Martino Cirlos,IL,120,Polo Shirt,Clothing,40.07,1.0,,,
10878-7JUW98-1,10878-7JUW98,2019-08-13,Delivered,10878,Sue Stuck,MN,130,Slacks,Clothing,39.62,1.0,,,
10687-2CVI93-1,10687-2CVI93,2015-08-19,Delivered,10687,Pat Yarr,CA,330,Optique,Home,100.83,1.0,10012,Product Packaging,4400
10851-2AWS54-1,10851-2AWS54,2016-12-09,Delivered,10851,Eustace Scholling,TX,160,T-Shirt,Clothing,19.05,1.0,,,
10587-4AFV05-1,10587-4AFV05,2020-07-09,Delivered,10587,Gretel Philippart,KS,320,ChalkTalk,Home,104.37,1.0,,,
10323-0UYI27-1,10323-0UYI27,2020-08-27,Delivered,10323,Dasie Nicholson,DC,340,Peril,Home,13.71,3.0,,,
10779-0VGK45-1,10779-0VGK45,2018-07-27,Delivered,10779,Laurella Lorman,MA,130,Slacks,Clothing,43.56,2.0,,,
10534-9XZF15-1,10534-9XZF15,2020-02-13,Delivered,10534,Oran Retallick,TX,220,Compglass,Electronics,64.32,1.0,10094,Twitter,800
10751-4WKH65-1,10751-4WKH65,2020-04-06,Delivered,10751,Candide Hockell,NJ,330,Optique,Home,139.3,1.0,,,
10751-4WKH65-2,10751-4WKH65,2020-04-06,Delivered,10751,Candide Hockell,NJ,120,Polo Shirt,Clothing,50.17,1.0,,,
10751-4WKH65-3,10751-4WKH65,2020-04-06,Delivered,10751,Candide Hockell,NJ,120,Polo Shirt,Clothing,48.73,1.0,,,
10751-4WKH65-4,10751-4WKH65,2020-04-06,Delivered,10751,Candide Hockell,NJ,240,PortaCode,Electronics,33.5,1.0,,,
10751-4WKH65-5,10751-4WKH65,2020-04-06,Delivered,10751,Candide Hockell,NJ,240,PortaCode,Electronics,40.54,1.0,,,
10985-6PDQ01-1,10985-6PDQ01,2019-09-11,Delivered,10985,Jay McTeague,FL,120,Polo Shirt,Clothing,39.97,1.0,,,
10628-8XJI91-1,10628-8XJI91,2017-12-16,Delivered,10628,Hedwiga Stephens,TX,150,Skirt,Clothing,26.39,1.0,,,
10628-8XJI91-2,10628-8XJI91,2017-12-16,Delivered,10628,Hedwiga Stephens,TX,130,Slacks,Clothing,31.49,1.0,,,
10628-8XJI91-3,10628-8XJI91,2017-12-16,Delivered,10628,Hedwiga Stephens,TX,140,Shorts,Clothing,28.22,1.0,,,
10628-8XJI91-4,10628-8XJI91,2017-12-16,Delivered,10628,Hedwiga Stephens,TX,240,PortaCode,Electronics,36.18,1.0,,,
10943-4WBG61-1,10943-4WBG61,2018-07-05,Delivered,10943,Tisha Maggi,NV,340,Peril,Home,13.37,1.0,10065,Paid Review,1200
10943-4WBG61-2,10943-4WBG61,2018-07-05,Delivered,10943,Tisha Maggi,NV,160,T-Shirt,Clothing,18.28,1.0,10065,Paid Review,1200
10943-4WBG61-3,10943-4WBG61,2018-07-05,Delivered,10943,Tisha Maggi,NV,150,Skirt,Clothing,21.48,1.0,10065,Paid Review,1200
10331-1QIM92-1,10331-1QIM92,2018-04-24,Delivered,10331,Court Christie,CA,340,Peril,Home,12.97,1.0,,,
10331-1QIM92-2,10331-1QIM92,2018-04-24,Delivered,10331,Court Christie,CA,240,PortaCode,Electronics,25.53,1.0,,,
10331-1QIM92-3,10331-1QIM92,2018-04-24,Delivered,10331,Court Christie,CA,340,Peril,Home,16.18,1.0,,,
10557-9IGS05-1,10557-9IGS05,2016-02-08,Delivered,10557,Leisha Hawkslee,MO,120,Polo Shirt,Clothing,38.9,1.0,,,
10557-9IGS05-2,10557-9IGS05,2016-02-08,Delivered,10557,Leisha Hawkslee,MO,230,Magnemo,Electronics,101.71,1.0,,,
10407-7QBW11-1,10407-7QBW11,2020-04-16,Delivered,10407,Myrle Ramsdell,TX,160,T-Shirt,Clothing,25.73,1.0,,,
10371-9REJ49-1,10371-9REJ49,2017-01-17,Delivered,10371,Prudi Andrini,DC,430,Integres,Outdoor,925.17,1.0,10038,SMS,3900
10371-9REJ49-2,10371-9REJ49,2017-01-17,Delivered,10371,Prudi Andrini,DC,340,Peril,Home,13.75,4.0,10038,SMS,3900
10371-9REJ49-3,10371-9REJ49,2017-01-17,Delivered,10371,Prudi Andrini,DC,120,Polo Shirt,Clothing,38.76,1.0,10038,SMS,3900
10371-9REJ49-4,10371-9REJ49,2017-01-17,Delivered,10371,Prudi Andrini,DC,220,Compglass,Electronics,65.41,1.0,10038,SMS,3900
10981-7YTF14-1,10981-7YTF14,2020-06-09,Delivered,10981,Crawford Destouche,CA,240,PortaCode,Electronics,34.84,1.0,,,
10282-0FJS60-1,10282-0FJS60,2020-01-24,Delivered,10282,Maje Vasilmanov,CA,140,Shorts,Clothing,35.45,1.0,,,
10282-0FJS60-2,10282-0FJS60,2020-01-24,Delivered,10282,Maje Vasilmanov,CA,240,PortaCode,Electronics,33.17,1.0,,,
10282-0FJS60-3,10282-0FJS60,2020-01-24,Delivered,10282,Maje Vasilmanov,CA,160,T-Shirt,Clothing,21.01,1.0,,,
10082-8HVC21-1,10082-8HVC21,2017-06-24,Delivered,10082,Minor Weedall,DC,150,Skirt,Clothing,16.94,1.0,,,
10627-3KNV19-1,10627-3KNV19,2018-08-12,Delivered,10627,Kitti Jinkin,IN,160,T-Shirt,Clothing,21.0,1.0,,,
10627-3KNV19-2,10627-3KNV19,2018-08-12,Delivered,10627,Kitti Jinkin,IN,140,Shorts,Clothing,29.07,1.0,,,
10627-3KNV19-3,10627-3KNV19,2018-08-12,Delivered,10627,Kitti Jinkin,IN,230,Magnemo,Electronics,96.63,1.0,,,
10523-8IVJ25-1,10523-8IVJ25,2019-10-10,Delivered,10523,Patton Ducroe,TX,340,Peril,Home,16.0,4.0,,,
10474-2PLZ21-1,10474-2PLZ21,2018-12-12,Delivered,10474,Shirl Lambol,VA,230,Magnemo,Electronics,83.87,1.0,,,
10474-2PLZ21-2,10474-2PLZ21,2018-12-12,Delivered,10474,Shirl Lambol,VA,320,ChalkTalk,Home,85.04,1.0,,,
10474-2PLZ21-3,10474-2PLZ21,2018-12-12,Delivered,10474,Shirl Lambol,VA,330,Optique,Home,120.34,1.0,,,
10474-2PLZ21-4,10474-2PLZ21,2018-12-12,Delivered,10474,Shirl Lambol,VA,330,Optique,Home,120.34,4.0,,,
10474-2PLZ21-5,10474-2PLZ21,2018-12-12,Delivered,10474,Shirl Lambol,VA,240,PortaCode,Electronics,28.26,1.0,,,
10474-2PLZ21-6,10474-2PLZ21,2018-12-12,Delivered,10474,Shirl Lambol,VA,330,Optique,Home,105.89,1.0,,,
10037-5KYR20-1,10037-5KYR20,2015-01-16,Delivered,10037,Loni Tzarkov,FL,230,Magnemo,Electronics,92.92,1.0,10002,Microsites,2000
10089-1MTG36-1,10089-1MTG36,2020-09-05,Delivered,10089,Tessi Rushbrooke,GA,120,Polo Shirt,Clothing,51.62,1.0,,,
10089-1MTG36-2,10089-1MTG36,2020-09-05,Delivered,10089,Tessi Rushbrooke,GA,240,PortaCode,Electronics,38.19,2.0,,,
10429-2RLP77-1,10429-2RLP77,2020-12-16,Delivered,10429,Rosalinda Fawltey,OH,340,Peril,Home,16.51,1.0,,,
10393-1KZJ85-1,10393-1KZJ85,2015-12-12,Delivered,10393,Kane Gow,TN,240,PortaCode,Electronics,26.78,1.0,10018,Research Paper,5900
10656-9UTG50-1,10656-9UTG50,2018-12-15,Delivered,10656,Mead Rodolf,HI,130,Slacks,Clothing,41.23,1.0,10073,Signage,3200
10656-9UTG50-2,10656-9UTG50,2018-12-15,Delivered,10656,Mead Rodolf,HI,240,PortaCode,Electronics,30.08,1.0,10073,Signage,3200
10656-9UTG50-3,10656-9UTG50,2018-12-15,Delivered,10656,Mead Rodolf,HI,230,Magnemo,Electronics,84.78,1.0,10073,Signage,3200
10571-8UML66-1,10571-8UML66,2020-07-09,Delivered,10571,Neron Cowling,TX,130,Slacks,Clothing,34.74,1.0,,,
10565-8OTI79-1,10565-8OTI79,2020-08-13,Delivered,10565,Cece Davidai,TX,140,Shorts,Clothing,36.68,1.0,,,
10565-8OTI79-2,10565-8OTI79,2020-08-13,Delivered,10565,Cece Davidai,TX,160,T-Shirt,Clothing,20.16,1.0,,,
10180-4GOU87-1,10180-4GOU87,2019-11-23,Delivered,10180,Clarette Russ,FL,330,Optique,Home,117.51,4.0,10090,PPC,6900
10984-0RVA24-1,10984-0RVA24,2018-07-04,Delivered,10984,Susy Lambertson,MN,160,T-Shirt,Clothing,19.64,1.0,10065,Catalogue,24700
10984-0RVA24-2,10984-0RVA24,2018-07-04,Delivered,10984,Susy Lambertson,MN,220,Compglass,Electronics,54.7,1.0,10065,Catalogue,24700
10579-5ARS67-1,10579-5ARS67,2016-07-22,Returned,10579,Susi Gabits,TX,120,Polo Shirt,Clothing,40.09,1.0,,,
10247-4ZRY75-1,10247-4ZRY75,2016-06-25,Cancelled,10247,Kellina Kringe,SD,130,Slacks,Clothing,30.34,1.0,,,
10101-4VVX00-1,10101-4VVX00,2016-08-25,Delivered,10101,Olivette Stonier,CA,130,Slacks,Clothing,36.34,2.0,,,
10720-8OSM90-1,10720-8OSM90,2020-10-26,Returned,10720,Hastie Derbyshire,NY,330,Optique,Home,134.0,1.0,,,
10592-8UQR87-1,10592-8UQR87,2017-05-06,Delivered,10592,Aretha Morgans,IA,140,Shorts,Clothing,24.5,2.0,,,
10592-8UQR87-2,10592-8UQR87,2017-05-06,Delivered,10592,Aretha Morgans,IA,340,Peril,Home,12.22,1.0,,,
10934-5VLI33-1,10934-5VLI33,2015-01-11,Delivered,10934,Carolee Fettis,IN,150,Skirt,Clothing,18.95,1.0,,,
10633-0BFN75-1,10633-0BFN75,2017-12-28,Delivered,10633,Lemar Somerville,NM,230,Magnemo,Electronics,99.85,1.0,,,
10002-7NWC03-1,10002-7NWC03,2019-08-21,Delivered,10002,Herschel Farquharson,PA,130,Slacks,Clothing,40.84,1.0,,,
10002-7NWC03-2,10002-7NWC03,2019-08-21,Delivered,10002,Herschel Farquharson,PA,130,Slacks,Clothing,39.62,1.0,,,
10002-7NWC03-3,10002-7NWC03,2019-08-21,Delivered,10002,Herschel Farquharson,PA,230,Magnemo,Electronics,90.94,1.0,,,
10002-7NWC03-4,10002-7NWC03,2019-08-21,Delivered,10002,Herschel Farquharson,PA,240,PortaCode,Electronics,29.04,1.0,,,
10002-7NWC03-5,10002-7NWC03,2019-08-21,Delivered,10002,Herschel Farquharson,PA,110,Pullover,Clothing,52.33,1.0,,,
10002-7NWC03-6,10002-7NWC03,2019-08-21,Delivered,10002,Herschel Farquharson,PA,320,ChalkTalk,Home,83.39,1.0,,,
10776-6CHW92-1,10776-6CHW92,2016-09-16,Delivered,10776,Bronson Twiggins,NH,120,Polo Shirt,Clothing,39.29,1.0,,,
10776-6CHW92-2,10776-6CHW92,2016-09-16,Delivered,10776,Bronson Twiggins,NH,140,Shorts,Clothing,25.1,1.0,,,
10417-1ZHV15-1,10417-1ZHV15,2018-05-12,Delivered,10417,Reggis MacGlory,VA,320,ChalkTalk,Home,96.27,1.0,,,
10200-3WVA33-1,10200-3WVA33,2020-12-02,Returned,10200,Isadore Lubbock,TN,150,Skirt,Clothing,23.42,1.0,10109,Email Blast,2800
10200-3WVA33-2,10200-3WVA33,2020-12-02,Returned,10200,Isadore Lubbock,TN,330,Optique,Home,126.04,1.0,10109,Email Blast,2800
10612-9AXP47-1,10612-9AXP47,2020-05-05,Returned,10612,Norton Fluger,CT,210,Artego,Electronics,136.69,1.0,,,
10612-9AXP47-2,10612-9AXP47,2020-05-05,Returned,10612,Norton Fluger,CT,430,Integres,Outdoor,945.57,1.0,,,
10550-9BFW85-1,10550-9BFW85,2019-09-26,Delivered,10550,Con Petschel,TX,330,Optique,Home,130.14,1.0,,,
10550-9BFW85-2,10550-9BFW85,2019-09-26,Delivered,10550,Con Petschel,TX,330,Optique,Home,125.09,1.0,,,
10550-9BFW85-3,10550-9BFW85,2019-09-26,Delivered,10550,Con Petschel,TX,140,Shorts,Clothing,33.17,1.0,,,
10550-9BFW85-4,10550-9BFW85,2019-09-26,Delivered,10550,Con Petschel,TX,210,Artego,Electronics,125.08,1.0,,,
10639-8UUM98-1,10639-8UUM98,2020-12-05,Delivered,10639,Livvy Founds,TX,240,PortaCode,Electronics,39.2,1.0,10109,Email Blast,2800
10639-8UUM98-2,10639-8UUM98,2020-12-05,Delivered,10639,Livvy Founds,TX,340,Peril,Home,17.25,1.0,10109,Email Blast,2800
10639-8UUM98-3,10639-8UUM98,2020-12-05,Delivered,10639,Livvy Founds,TX,130,Slacks,Clothing,46.74,4.0,10109,Email Blast,2800
10639-8UUM98-4,10639-8UUM98,2020-12-05,Delivered,10639,Livvy Founds,TX,330,Optique,Home,145.94,1.0,10109,Email Blast,2800
10639-8UUM98-5,10639-8UUM98,2020-12-05,Delivered,10639,Livvy Founds,TX,330,Optique,Home,139.3,2.0,10109,Email Blast,2800
10638-4BHB88-1,10638-4BHB88,2017-05-18,Delivered,10638,Kyla Keysel,AZ,140,Shorts,Clothing,26.09,1.0,,,
10911-5PVE99-1,10911-5PVE99,2020-12-07,Delivered,10911,Arvy Sach,TX,140,Shorts,Clothing,28.05,1.0,,,
10434-5NDS60-1,10434-5NDS60,2020-06-14,Delivered,10434,Loraine Matzel,IL,130,Slacks,Clothing,45.46,1.0,,,
10434-5NDS60-2,10434-5NDS60,2020-06-14,Delivered,10434,Loraine Matzel,IL,140,Shorts,Clothing,30.82,1.0,,,
10547-0NTC96-1,10547-0NTC96,2015-07-19,Delivered,10547,Maggee Bendin,HI,240,PortaCode,Electronics,29.66,1.0,,,
10203-6BDL28-1,10203-6BDL28,2020-02-22,Delivered,10203,Clarisse Govan,WI,140,Shorts,Clothing,32.98,1.0,,,
10203-6BDL28-2,10203-6BDL28,2020-02-22,Delivered,10203,Clarisse Govan,WI,150,Skirt,Clothing,24.19,1.0,,,
10203-6BDL28-3,10203-6BDL28,2020-02-22,Delivered,10203,Clarisse Govan,WI,240,PortaCode,Electronics,32.16,1.0,,,
10203-6BDL28-4,10203-6BDL28,2020-02-22,Delivered,10203,Clarisse Govan,WI,130,Slacks,Clothing,37.74,1.0,,,
10203-6BDL28-5,10203-6BDL28,2020-02-22,Delivered,10203,Clarisse Govan,WI,220,Compglass,Electronics,69.01,1.0,,,
10519-0VRG28-1,10519-0VRG28,2019-12-23,Delivered,10519,Robb Lightman,CA,240,PortaCode,Electronics,32.23,1.0,,,
10519-0VRG28-2,10519-0VRG28,2019-12-23,Delivered,10519,Robb Lightman,CA,230,Magnemo,Electronics,102.42,3.0,,,
10519-0VRG28-3,10519-0VRG28,2019-12-23,Delivered,10519,Robb Lightman,CA,210,Artego,Electronics,122.52,1.0,,,
10959-8GPM88-1,10959-8GPM88,2020-01-21,Delivered,10959,Cedric Ilyin,CA,120,Polo Shirt,Clothing,42.94,3.0,10093,Research Paper,5900
10192-0GAZ43-1,10192-0GAZ43,2017-08-24,Delivered,10192,Hube Dany,CA,330,Optique,Home,123.77,1.0,,,
10610-5DMK97-1,10610-5DMK97,2015-08-11,Delivered,10610,Cordey Makey,NY,320,ChalkTalk,Home,58.91,2.0,10012,Product Packaging,4400
10037-9PUH58-1,10037-9PUH58,2018-04-18,Delivered,10037,Loni Tzarkov,FL,240,PortaCode,Electronics,37.07,1.0,,,
10831-3AZG07-1,10831-3AZG07,2018-07-22,Delivered,10831,Dav Estoile,GA,140,Shorts,Clothing,28.24,1.0,,,
10993-0SQF75-1,10993-0SQF75,2020-04-23,Delivered,10993,Terencio Mohammed,CA,240,PortaCode,Electronics,37.19,1.0,10098,Public Relations,6300
10235-3CBZ36-1,10235-3CBZ36,2019-12-26,Delivered,10235,Maurise Sconce,NV,340,Peril,Home,13.34,2.0,10092,Youtube channel,800
10488-4LWT88-1,10488-4LWT88,2020-09-13,Delivered,10488,Claire Howsley,CT,320,ChalkTalk,Home,91.98,1.0,10105,Video,11700
10488-4LWT88-2,10488-4LWT88,2020-09-13,Delivered,10488,Claire Howsley,CT,230,Magnemo,Electronics,94.48,1.0,10105,Video,11700
10488-4LWT88-3,10488-4LWT88,2020-09-13,Delivered,10488,Claire Howsley,CT,330,Optique,Home,123.38,1.0,10105,Video,11700
10488-4LWT88-4,10488-4LWT88,2020-09-13,Delivered,10488,Claire Howsley,CT,310,Applica,Home,37.59,1.0,10105,Video,11700
10074-1EQO11-1,10074-1EQO11,2020-10-01,Cancelled,10074,Merrielle Strank,FL,230,Magnemo,Electronics,97.49,1.0,,,
10074-1EQO11-2,10074-1EQO11,2020-10-01,Cancelled,10074,Merrielle Strank,FL,230,Magnemo,Electronics,88.45,3.0,,,
10894-2AKZ54-1,10894-2AKZ54,2020-12-18,Delivered,10894,Vera Andric,CA,150,Skirt,Clothing,26.23,1.0,,,
10894-2AKZ54-2,10894-2AKZ54,2020-12-18,Delivered,10894,Vera Andric,CA,140,Shorts,Clothing,31.13,1.0,,,
10894-2AKZ54-3,10894-2AKZ54,2020-12-18,Delivered,10894,Vera Andric,CA,160,T-Shirt,Clothing,24.66,1.0,,,
10659-7WZA77-1,10659-7WZA77,2020-05-23,Delivered,10659,Salvatore Buney,MN,140,Shorts,Clothing,31.13,1.0,,,
10659-7WZA77-2,10659-7WZA77,2020-05-23,Delivered,10659,Salvatore Buney,MN,340,Peril,Home,15.33,1.0,,,
10659-7WZA77-3,10659-7WZA77,2020-05-23,Delivered,10659,Salvatore Buney,MN,440,Neptide,Outdoor,1791.04,1.0,,,
